frame.number	frame.time_relative	ip.src	ip.dst	frame.protocols	frame.len
13110	74343051.664020232	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
13111	74343051.720438911			eth:ethertype:ipv6:udp:ntp	110
13112	74343051.763031784			eth:llc:stp	60
13113	74343052.627685179			eth:ethertype:data	118
13114	74343052.763028700			eth:llc:stp	60
13115	74343053.627689213			eth:ethertype:data	118
13116	74343053.649425086	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
13117	74343053.653552994			eth:ethertype:ipv6:udp:ntp	110
13118	74343053.740683694	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
13119	74343053.763078357			eth:llc:stp	60
13120	74343053.779180116			eth:ethertype:ipv6:udp:ntp	110
13121	74343054.214014283	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	491
13122	74343054.309334257	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	123
13123	74343054.376226455	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	507
13124	74343054.377261744	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	731
13125	74343054.538603627	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	443
13126	74343054.627725863			eth:ethertype:data	118
13127	74343054.666458243	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
13128	74343054.764055088			eth:llc:stp	60
13129	74343055.627760756			eth:ethertype:data	118
13130	74343055.653524995			eth:ethertype:ipv6:udp:ntp	110
13131	74343055.743308813			eth:ethertype:ipv6:udp:ntp	110
13132	74343055.763136565			eth:llc:stp	60
13133	74343056.627743932			eth:ethertype:data	118
13134	74343056.650577886	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
13135	74343056.742447365	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
13136	74343056.763790447			eth:llc:stp	60
13137	74343056.862465162			eth:ethertype:ipv6:icmpv6	86
13138	74343056.866541321			eth:ethertype:ipv6:icmpv6	78
13139	74343057.078891013	192.168.1.78	239.255.255.250	eth:ethertype:ip:udp:ssdp	209
13140	74343057.078974055	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	299
13141	74343057.627749225			eth:ethertype:data	118
13142	74343057.668076601	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
13143	74343057.763205657			eth:llc:stp	60
13144	74343058.079607385	192.168.1.78	239.255.255.250	eth:ethertype:ip:udp:ssdp	209
13145	74343058.079708468	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	299
13146	74343058.627851219			eth:ethertype:data	118
13147	74343058.687557263	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	171
13148	74343058.687637721	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	171
13149	74343058.763240899			eth:llc:stp	60
13150	74343058.775932748	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	171
13151	74343058.820560073	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	203
13152	74343058.820566698	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	187
13153	74343058.821356113			eth:ethertype:ipv6:tcp	94
13154	74343058.874582921	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	251
13155	74343058.876362876	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	171
13156	74343058.910915638			eth:ethertype:ipv6:tcp	94
13157	74343058.911097596			eth:ethertype:ipv6:tcp	86
13158	74343058.911548095			eth:ethertype:ipv6:tcp:ssl	291
13159	74343058.979502830	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	251
13160	74343059.001688410			eth:ethertype:ipv6:tcp	86
13161	74343059.019685998			eth:ethertype:ipv6:tcp:ssl	2502
13162	74343059.019776581			eth:ethertype:ipv6:tcp	86
13163	74343059.025188362			eth:ethertype:ipv6:tcp:ssl:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:x509ce:x509ce:x509ce:pkcs-1:pkcs-1:x509sat:x509sat:x509sat:x509sat:x509sat:x509sat:pkcs-1:x509ce:x509ce:x509ce:x509ce:x509ce:pkix1implicit:x509ce:x509ce:pkix1explicit:pkcs-1:ssl	324
13164	74343059.025262612			eth:ethertype:ipv6:tcp	86
13165	74343059.028890979			eth:ethertype:ipv6:tcp:ssl	171
13166	74343059.042105202			eth:ethertype:ipv6:tcp:ssl	171
13167	74343059.042936784			eth:ethertype:ipv6:tcp:ssl	614
13168	74343059.043083742			eth:ethertype:ipv6:tcp:ssl	2486
13169	74343059.080494082	192.168.1.78	239.255.255.250	eth:ethertype:ip:udp:ssdp	209
13170	74343059.080551206	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	299
13171	74343059.121095665			eth:ethertype:ipv6:tcp:ssl	362
13172	74343059.121101873			eth:ethertype:ipv6:tcp:ssl	147
13173	74343059.121531164			eth:ethertype:ipv6:tcp	86
13174	74343059.122023371			eth:ethertype:ipv6:tcp:ssl	116
13175	74343059.132432475			eth:ethertype:ipv6:tcp:ssl	116
13176	74343059.135415427			eth:ethertype:ipv6:tcp	86
13177	74343059.174456014			eth:ethertype:ipv6:tcp	86
13178	74343059.175412012			eth:ethertype:ipv6:tcp:ssl	709
13179	74343059.175511137			eth:ethertype:ipv6:tcp	86
13180	74343059.177446758			eth:ethertype:ipv6:tcp:ssl	1014
13181	74343059.177500924			eth:ethertype:ipv6:tcp	86
13182	74343059.180219335			eth:ethertype:ipv6:tcp:ssl	161
13183	74343059.180264335			eth:ethertype:ipv6:tcp	86
13184	74343059.180937292			eth:ethertype:ipv6:tcp:ssl	124
13185	74343059.185685866	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	171
13186	74343059.185756449	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	171
13187	74343059.250435399			eth:ethertype:ipv6:tcp	86
13188	74343059.270936107			eth:ethertype:ipv6:tcp	86
13189	74343059.324145747	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	187
13190	74343059.324151331	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	203
13191	74343059.324741329			eth:ethertype:ipv6:tcp	94
13192	74343059.418817386			eth:ethertype:ipv6:tcp	94
13193	74343059.418962427			eth:ethertype:ipv6:tcp	86
13194	74343059.419290426			eth:ethertype:ipv6:tcp:http	433
13195	74343059.422444878			eth:ethertype:arp	42
13196	74343059.427763659			eth:ethertype:arp	60
13197	74343059.512662609			eth:ethertype:ipv6:tcp	86
13198	74343059.533535774			eth:ethertype:ipv6:tcp:http:data-text-lines	1150
13199	74343059.533600274			eth:ethertype:ipv6:tcp	86
13200	74343059.535369645	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	171
13201	74343059.535441645	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	171
13202	74343059.627788372			eth:ethertype:data	118
13203	74343059.651569239	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
13204	74343059.652323863	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	219
13205	74343059.668735287	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	235
13206	74343059.669460244			eth:ethertype:ipv6:tcp	94
13207	74343059.706144544			eth:ethertype:ipv6:tcp	94
13208	74343059.706251460			eth:ethertype:ipv6:tcp	86
13209	74343059.706748959			eth:ethertype:ipv6:tcp:http	567
13210	74343059.743458467	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
13211	74343059.744306673			eth:ethertype:ipv6:tcp	86
13212	74343059.744316798			eth:ethertype:ipv6:tcp:http	1294
13213	74343059.744394340			eth:ethertype:ipv6:tcp	86
13214	74343059.745373296			eth:ethertype:ipv6:tcp	1294
13215	74343059.745425129			eth:ethertype:ipv6:tcp	86
13216	74343059.747043293			eth:ethertype:ipv6:tcp	1294
13217	74343059.747085334			eth:ethertype:ipv6:tcp	86
13218	74343059.755671733			eth:ethertype:ipv6:tcp	1294
13219	74343059.755712191			eth:ethertype:ipv6:tcp	86
13220	74343059.756184524			eth:ethertype:ipv6:tcp	2502
13221	74343059.756225815			eth:ethertype:ipv6:tcp	86
13222	74343059.757420105			eth:ethertype:ipv6:tcp	2502
13223	74343059.757463479			eth:ethertype:ipv6:tcp	86
13224	74343059.757788354			eth:ethertype:ipv6:tcp	1294
13225	74343059.757834854			eth:ethertype:ipv6:tcp	86
13226	74343059.759346976			eth:ethertype:ipv6:tcp	1294
13227	74343059.759394184			eth:ethertype:ipv6:tcp	86
13228	74343059.763185343			eth:llc:stp	60
13229	74343059.780046058			eth:ethertype:ipv6:tcp	1294
13230	74343059.780098016			eth:ethertype:ipv6:tcp	86
13231	74343059.783090468			eth:ethertype:ipv6:tcp	1294
13232	74343059.783141968			eth:ethertype:ipv6:tcp	86
13233	74343059.783094052			eth:ethertype:ipv6:tcp:http:media	504
13234	74343059.783180468			eth:ethertype:ipv6:tcp	86
13235	74343059.858966520			eth:ethertype:ipv6:tcp:ssl	150
13236	74343059.859114478			eth:ethertype:ipv6:tcp:ssl	1205
13237	74343059.859707102			eth:ethertype:ipv6:tcp:http	405
13238	74343059.949498459			eth:ethertype:ipv6:tcp	86
13239	74343059.949503750			eth:ethertype:ipv6:tcp	86
13240	74343059.975042073			eth:ethertype:ipv6:tcp:http:data-text-lines	1094
13241	74343059.975173114			eth:ethertype:ipv6:tcp	86
13242	74343059.976626445	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	171
13243	74343059.976703486	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	171
13244	74343059.979212648			eth:ethertype:ipv6:tcp:ssl	185
13245	74343059.979218356			eth:ethertype:ipv6:tcp:ssl	541
13246	74343059.979378397			eth:ethertype:ipv6:tcp	86
13247	74343059.982165641			eth:ethertype:ipv6:tcp:ssl	309
13248	74343059.982798265			eth:ethertype:ipv6:tcp:ssl	124
13249	74343060.081441312	192.168.1.78	239.255.255.250	eth:ethertype:ip:udp:ssdp	209
13250	74343060.081635895	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	299
13251	74343060.092046040	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	235
13252	74343060.109789295	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	219
13253	74343060.110375586			eth:ethertype:ipv6:tcp	94
13254	74343060.111330709			eth:ethertype:ipv6:tcp	86
13255	74343060.148614298			eth:ethertype:ipv6:tcp	94
13256	74343060.148724965			eth:ethertype:ipv6:tcp	86
13257	74343060.149178881			eth:ethertype:ipv6:tcp:http	539
13258	74343060.186127513			eth:ethertype:ipv6:tcp	86
13259	74343060.187227177			eth:ethertype:ipv6:tcp:http	1294
13260	74343060.187270219			eth:ethertype:ipv6:tcp	86
13261	74343060.188046259			eth:ethertype:ipv6:tcp	1294
13262	74343060.188090842			eth:ethertype:ipv6:tcp	86
13263	74343060.192098084			eth:ethertype:ipv6:tcp	2502
13264	74343060.192143834			eth:ethertype:ipv6:tcp	86
13265	74343060.193042249			eth:ethertype:ipv6:tcp	2502
13266	74343060.193094915			eth:ethertype:ipv6:tcp	86
13267	74343060.195049453			eth:ethertype:ipv6:tcp	2502
13268	74343060.195097911			eth:ethertype:ipv6:tcp	86
13269	74343060.199427860			eth:ethertype:ipv6:tcp	2502
13270	74343060.199470319			eth:ethertype:ipv6:tcp	86
13271	74343060.224365351			eth:ethertype:ipv6:tcp	1294
13272	74343060.224406976			eth:ethertype:ipv6:tcp	86
13273	74343060.225914806			eth:ethertype:ipv6:tcp	1294
13274	74343060.225951972			eth:ethertype:ipv6:tcp	86
13275	74343060.227321845			eth:ethertype:ipv6:tcp	1294
13276	74343060.227361136			eth:ethertype:ipv6:tcp	86
13277	74343060.227738760			eth:ethertype:ipv6:tcp	1294
13278	74343060.227776094			eth:ethertype:ipv6:tcp	86
13279	74343060.230175005			eth:ethertype:ipv6:tcp	2502
13280	74343060.230214047			eth:ethertype:ipv6:tcp	86
13281	74343060.232945375			eth:ethertype:ipv6:tcp	2502
13282	74343060.232992333			eth:ethertype:ipv6:tcp	86
13283	74343060.234461538			eth:ethertype:ipv6:tcp	1294
13284	74343060.234504288			eth:ethertype:ipv6:tcp	86
13285	74343060.238187614			eth:ethertype:ipv6:tcp:http:media	541
13286	74343060.238241405			eth:ethertype:ipv6:tcp	86
13287	74343060.306019807			eth:ethertype:ipv6:tcp:ssl	150
13288	74343060.306211015			eth:ethertype:ipv6:tcp:ssl	1173
13289	74343060.394857290			eth:ethertype:ipv6:tcp	86
13290	74343060.398541324			eth:ethertype:ipv6:tcp	86
13291	74343060.425160185			eth:ethertype:ipv6:tcp:ssl	169
13292	74343060.425164852			eth:ethertype:ipv6:tcp:ssl	385
13293	74343060.425333935			eth:ethertype:ipv6:tcp	86
13294	74343060.426717807			eth:ethertype:ipv6:tcp:ssl	294
13295	74343060.427336556			eth:ethertype:ipv6:tcp:ssl	124
13296	74343060.558348910			eth:ethertype:ipv6:tcp	86
13297	74343060.627834100			eth:ethertype:data	118
13298	74343060.669504138	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
13299	74343060.763265694			eth:llc:stp	60
13300	74343060.995128923	192.168.1.254	224.0.0.1	eth:ethertype:ip:igmp:igmp	60
13301	74343061.627925986			eth:ethertype:data	118
13302	74343061.763250789			eth:llc:stp	60
13303	74343061.806809240			eth:ethertype:arp	60
13304	74343061.806812948			eth:ethertype:arp	60
13305	74343061.806815365			eth:ethertype:arp	60
13306	74343061.809380026			eth:ethertype:arp	60
13307	74343061.809384026			eth:ethertype:arp	60
13308	74343061.809387484			eth:ethertype:arp	60
13309	74343061.809390734			eth:ethertype:arp	60
13310	74343061.809397318			eth:ethertype:arp	60
13311	74343061.809400859			eth:ethertype:arp	60
13312	74343061.809403318			eth:ethertype:arp	60
13313	74343061.811800104			eth:ethertype:arp	60
13314	74343061.811804104			eth:ethertype:arp	60
13315	74343061.811806604			eth:ethertype:arp	60
13316	74343061.811808646			eth:ethertype:arp	60
13317	74343061.811810938			eth:ethertype:arp	60
13318	74343061.816289553			eth:ethertype:arp	60
13319	74343061.816293387			eth:ethertype:arp	60
13320	74343061.816296053			eth:ethertype:arp	60
13321	74343061.816298345			eth:ethertype:arp	60
13322	74343061.816300595			eth:ethertype:arp	60
13323	74343061.816302928			eth:ethertype:arp	60
13324	74343061.816305387			eth:ethertype:arp	60
13325	74343061.817290676			eth:ethertype:arp	60
13326	74343061.817293635			eth:ethertype:arp	60
13327	74343061.817296176			eth:ethertype:arp	60
13328	74343061.817298301			eth:ethertype:arp	60
13329	74343061.819744046			eth:ethertype:arp	60
13330	74343061.819747671			eth:ethertype:arp	60
13331	74343061.819750046			eth:ethertype:arp	60
13332	74343061.819752963			eth:ethertype:arp	60
13333	74343061.819755380			eth:ethertype:arp	60
13334	74343061.819758546			eth:ethertype:arp	60
13335	74343061.819761171			eth:ethertype:arp	60
13336	74343061.819839421			eth:ethertype:arp	42
13337	74343061.820718753			eth:ethertype:arp	60
13338	74343061.820721544			eth:ethertype:arp	60
13339	74343061.823418997			eth:ethertype:arp	60
13340	74343061.823424539			eth:ethertype:arp	60
13341	74343061.823427455			eth:ethertype:arp	60
13342	74343061.823429830			eth:ethertype:arp	60
13343	74343061.823431830			eth:ethertype:arp	60
13344	74343061.823434372			eth:ethertype:arp	60
13345	74343062.627899865			eth:ethertype:data	118
13346	74343062.651768482	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
13347	74343062.745058204	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
13348	74343062.763286458			eth:llc:stp	60
13349	74343063.461845167			eth:ethertype:ipv6:icmpv6:data	118
13350	74343063.462002792			eth:ethertype:ipv6:icmpv6:data	118
13351	74343063.568880693	192.168.1.91	224.0.0.251	eth:ethertype:ip:igmp:igmp	60
13352	74343063.627921653			eth:ethertype:data	118
13353	74343063.672111686	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
13354	74343063.679152296			eth:ethertype:ipv6:icmpv6:data	118
13355	74343063.679255171			eth:ethertype:ipv6:icmpv6:data	118
13356	74343063.763993160			eth:llc:stp	60
13357	74343063.906867070			eth:ethertype:ipv6:icmpv6	86
13358	74343064.627904350			eth:ethertype:data	118
13359	74343064.763443565			eth:llc:stp	60
13360	74343065.054177288	192.168.1.91	224.0.0.252	eth:ethertype:ip:igmp:igmp	60
13361	74343065.627948622			eth:ethertype:data	118
13362	74343065.653817735	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
13363	74343065.746581497	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
13364	74343065.763434670			eth:llc:stp	60
13365	74343066.627987679			eth:ethertype:data	118
13366	74343066.673160333	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
13367	74343066.763432184			eth:llc:stp	60
13368	74343067.442466996			eth:ethertype:ipv6:tcp	86
13369	74343067.535453382			eth:ethertype:ipv6:tcp	86
13370	74343067.627973644			eth:ethertype:data	118
13371	74343067.763442774			eth:llc:stp	60
13372	74343068.628036186			eth:ethertype:data	118
13373	74343068.638449622	192.168.1.78	224.0.0.22	eth:ethertype:ip:igmp:igmp	54
13374	74343068.653726172	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
13375	74343068.749191011	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
13376	74343068.764078729			eth:llc:stp	60
13377	74343068.894486368			eth:ethertype:ipv6:icmpv6	86
13378	74343068.898659442			eth:ethertype:ipv6:icmpv6	78
13379	74343069.011182786	192.168.1.65	239.255.255.250	eth:ethertype:ip:igmp:igmp	60
13380	74343069.334558346	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	123
13381	74343069.334842429	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	123
13382	74343069.418761833	165.227.25.28	192.168.1.78	eth:ethertype:ip:udp:quic	555
13383	74343069.428859228	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	523
13384	74343069.429003728	192.168.1.78	165.227.25.28	eth:ethertype:ip:udp:quic	603
13385	74343069.628073552			eth:ethertype:data	118
13386	74343069.675118994	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
13387	74343069.763540930			eth:llc:stp	60
13388	74343070.628090078			eth:ethertype:data	118
13389	74343070.763572496			eth:llc:stp	60
13390	74343071.224679632			eth:ethertype:ipv6:icmpv6	86
13391	74343071.628038555			eth:ethertype:data	118
13392	74343071.654701290	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
13393	74343071.748650796	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
13394	74343071.763440014			eth:llc:stp	60
13395	74343072.224704313			eth:ethertype:ipv6:icmpv6	86
13396	74343072.628063192			eth:ethertype:data	118
13397	74343072.677234460	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
13398	74343072.763550941			eth:llc:stp	60
13399	74343073.224569736			eth:ethertype:ipv6:icmpv6	86
13400	74343073.628130153			eth:ethertype:data	118
13401	74343073.763590901			eth:llc:stp	60
13402	74343074.628159316			eth:ethertype:data	118
13403	74343074.656062214	192.168.1.67	239.255.255.250	eth:ethertype:ip:udp:data	505
13404	74343074.749663927	192.168.1.65	239.255.255.250	eth:ethertype:ip:udp:data	505
13405	74343074.763455272			eth:llc:stp	60
13406	74343075.628164472			eth:ethertype:data	118
13407	74343075.679017736	192.168.1.105	239.255.255.250	eth:ethertype:ip:udp:data	586
13408	74343075.763585384			eth:llc:stp	60
13409	74343075.993562883			eth:ethertype:ipv6:icmpv6	86
13410	74343076.628194995			eth:ethertype:data	118
